"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Obs. code Map'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Description'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Country'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Region'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'MPC-list'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C83'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Badalozhnyj Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Badalozhnyj Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C84'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Badalona Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Badalona'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C85'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Cala d'Hort Observatory (Observatorio Cala d'Hort)""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Observatorio Cala d'Hort, Ibiza""}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C86'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Blanes Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Blanes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C87'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rimbach Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rimbach'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C88'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Montarrenti Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Montarrenti Observatory, Siena'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C89'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Astronomical Station Vidojevica'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Serbia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Astronomical Station Vidojevica'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C90'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vinyols Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Vinyols'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C91'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Montevenere Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Montevenere Observatory, Monzuno'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C92'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Valdicerro Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Valdicerro Observatory, Loreto'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C93'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bellavista Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Bellavista Observatory, L'Aquila""}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C94'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MASTER-II Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MASTER-II Observatory, Tunka'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C95'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SATINO Remote Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PACA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SATINO Remote Observatory, Haute Provence'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C96'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'OACL Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'OACL Observatory, Mosciano Sant Angelo'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C97'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Al-Fulaij Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Oman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Al-Fulaij Observatory, Oman'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C98'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Casellina Observatory (Osservatorio Casellina)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Osservatorio Casellina, Scandicci'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'C99'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Can Roig Observatory (Observatori Can Roig)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Observatori Can Roig, Llagostera'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ISON-Kislovodsk Observatory, Kislovodsk Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ISON-Kislovodsk Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D01'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andean Northern Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Finland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Andean Northern Observatory, Nummi-Pusula'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D02'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Petit Sant Feliu Observatory (Observatori Petit Sant Feliu), Sant Feliu de Llobregat'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CT'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Observatori Petit Sant Feliu'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D03'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rantiga Observatory (Rantiga Osservatorio) Carpineti'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rantiga Osservatorio, Tincana'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Krasnodar Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Krasnodar'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D05'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ISON-Terskol Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ISON-Terskol Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D06'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tuscolana Association of Astronomy (Associazione Tuscolana di Astronomia)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Associazione Tuscolana di Astronomia, Domatore'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D07'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wegberg Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NRW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wegberg'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D08'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ghezz Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Switzerland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SWI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ghezz Observatory, Leontica'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Observatory Grömme Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Belgium'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Observatory Gromme, Maasmechelen'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D14'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nanchuan Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nanchuan Observatory, Guangzhou'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Po Leung Kuk Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China Hong Kong'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HK'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Po Leung Kuk Observatory, Tuen Mun'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hong Kong Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China Hong Kong'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HK'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hong Kong'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D18'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mount Guizi Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mt. Guizi Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D19'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hong Kong Space Museum'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China Hong Kong'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'HK'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hong Kong Space Museum, Tsimshatsui'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Zadko Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Zadko Observatory, Wallingup Plain'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D21'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shenton Park Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shenton Park'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D22'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UWA Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'UWA Observatory, Crawley'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D24'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'LightBuckets Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'LightBuckets Observatory, Pingelly'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D25'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tzec Maun Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'WA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tzec Maun Observatory, Pingelly (before 2010)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D29'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'XuYi Station of the Purple Mountain Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Purple Mountain Observatory, XuYi Station'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D32'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'JiangNanTianChi Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'JiangNanTianChi Observatory, Mt. Getianling'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kenting Observatory at Checheng Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Taiwan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kenting Observatory, Checheng'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kenting Observatory at Hengchun'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Taiwan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kenting Observatory, Hengchun'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lulin Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Taiwan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lulin Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D36'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tataka Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Taiwan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tataka, Mt. Yu-Shan National Park'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D37'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lulin Widefield Telescope, see #D35'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Taiwan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lulin Widefield Telescope, Mt. Lulin'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D39'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shandong University Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Weihai'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Shandong University Observatory, Weihai'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D44'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ishigakijima Astronomical Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '47'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ishigakijima Astronomical Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D53'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ISON-Blagovechensk Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ISON-Blagoveschensk Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D54'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MASTER-II Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Russia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MASTER-II Observatory, Blagoveshchensk'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D55'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kangwon Science High School Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Korea'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kangwon Science High School Observatory, Ksho'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D57'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gimhae Astronomical Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Korea'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gimhae Astronomical Observatory, Uhbang-dong'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D58'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KSA SEM Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'South Korea'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KSA SEM Observatory, Danggam-dong'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D61'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Suntopia Marina Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Suntopia Marina, Sumoto'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D62'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miyaki-Argenteus Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miyaki-Argenteus'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D70'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tosa Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tosa'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D74'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nakagawa Observatory (Anan Science Center Nakagawa Observatory; Nakagawa Science Center Nakagawa Observatory)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nakagawa'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D78'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Iga-Ueno Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Iga-Ueno'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D79'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'YSVP Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'YSVP Observatory, Vale Park'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D80'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gumma Astronomical Observatory (CHECK with: Gunma Astronomical Observatory, HP)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gumma Astronomical Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D81'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nagano Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nagano'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D82'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wallaroo Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wallaroo'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D83'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miwa Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Miwa'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D84'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hallet Cove Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hallet Cove'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D85'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ingle Farm Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ingle Farm'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D86'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Penwortham Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Penwortham'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D87'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brooklyn Park Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Brooklyn Park'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'D88'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hiratsuka Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hiratsuka'}"
